slot,ref_tick,sz,shred_cnt
308015693,4,34987,36
308015693,5,37321,39
308015693,8,35657,37
308015693,10,33644,35
308015693,13,34566,36
308015693,15,36217,38
308015693,16,33769,35
308015693,18,44038,46
308015693,19,36813,38
308015693,21,42954,45
308015693,23,37156,39
308015693,26,43249,45
308015693,29,34903,36
308015693,31,45656,47
308015693,34,45715,47
308015693,35,36125,38
308015693,39,35104,37
308015693,41,34560,36
308015693,45,34193,36
308015693,55,18834,19
308015693,0,440,32
308015694,1,40984,43
308015694,2,37552,39
308015694,3,33666,35
308015694,11,35241,37
308015694,16,34034,35
308015694,18,41849,43
308015694,20,39664,41
308015694,22,39317,41
308015694,24,43655,45
308015694,26,35225,37
308015694,28,36037,37
308015694,30,34108,35
308015694,32,35664,37
308015694,35,34233,36
308015694,37,44275,46
308015694,39,40332,42
308015694,42,36067,37
308015694,46,34417,36
308015694,55,31809,32
308015694,0,440,32
308015695,1,39708,41
308015695,3,35768,37
308015695,5,34284,36
308015695,10,34104,35
308015695,16,40122,42
308015695,18,35526,37
308015695,20,33823,35
308015695,21,33806,35
308015695,24,35323,37
308015695,26,34399,36
308015695,28,33696,35
308015695,31,37588,39
308015695,34,37960,39
308015695,37,36089,38
308015695,41,35144,37
308015695,46,43984,46
308015695,47,47179,49
308015695,53,34546,36
308015695,62,807,1
308015695,0,104,32
308015696,1,33893,35
308015696,2,40307,42
308015696,2,34677,36
308015696,3,35831,37
308015696,4,35842,37
308015696,5,52436,54
308015696,7,34190,36
308015696,10,34112,35
308015696,11,36416,38
308015696,12,41698,43
308015696,14,41237,43
308015696,16,34998,36
308015696,16,36507,38
308015696,19,41238,43
308015696,20,36153,38
308015696,21,33786,35
308015696,22,44663,46
308015696,23,34452,36
308015696,25,33717,35
308015696,34,32914,34
308015696,44,488,1
308015696,54,4045,4
308015696,0,488,32
308015697,1,41080,43
308015697,2,40984,43
308015697,3,52742,55
308015697,3,34355,36
308015697,4,40039,42
308015697,5,33744,35
308015697,9,34549,36
308015697,12,41367,43
308015697,14,34870,36
308015697,15,43214,45
308015697,17,43919,46
308015697,18,36120,38
308015697,20,44223,46
308015697,22,34112,35
308015697,23,34252,36
308015697,25,37849,39
308015697,27,34384,36
308015697,28,35643,37
308015697,31,38344,40
308015697,33,34621,36
308015697,35,35231,37
308015697,36,36545,38
308015697,37,34110,35
308015697,39,34304,36
308015697,43,34627,36
308015697,46,34004,35
308015697,55,11399,12
308015697,0,2402,32
308015698,1,35885,37
308015698,1,34460,36
308015698,2,38829,40
308015698,4,33635,35
308015698,7,34562,36
308015698,11,33779,35
308015698,13,34537,36
308015698,14,43459,45
308015698,16,39708,41
308015698,18,33896,35
308015698,20,35143,37
308015698,23,36221,38
308015698,25,43196,45
308015698,27,34032,35
308015698,29,34410,36
308015698,32,37603,39
308015698,34,37947,39
308015698,35,33708,35
308015698,44,27521,28
308015698,54,488,1
308015698,56,38988,40
308015698,57,42491,44
308015698,0,3901,32
308015699,0,36169,38
308015699,1,33661,35
308015699,4,34685,36
308015699,6,34525,36
308015699,11,35931,37
308015699,14,33742,35
308015699,16,49055,51
308015699,18,39485,41
308015699,21,38397,40
308015699,24,34015,35
308015699,27,34277,36
308015699,30,33891,35
308015699,33,33995,35
308015699,35,39474,41
308015699,44,21104,22
308015699,53,2604,3
308015699,63,488,1
308015699,0,10299,32
308015700,5,46730,48
308015700,5,34280,36
308015700,7,34000,35
308015700,9,35301,37
308015700,11,39512,41
308015700,16,34838,36
308015700,17,33840,35
308015700,20,36804,38
308015700,21,40491,42
308015700,22,35960,37
308015700,23,38825,40
308015700,24,35748,37
308015700,25,33896,35
308015700,26,37227,39
308015700,33,35880,37
308015700,39,33883,35
308015700,48,33175,35
308015700,58,488,1
308015700,0,296,32
308015701,1,43903,46
308015701,2,45529,47
308015701,3,46337,48
308015701,4,41606,43
308015701,5,46315,48
308015701,6,47835,50
308015701,8,43377,45
308015701,9,48140,50
308015701,10,34318,36
308015701,11,43592,45
308015701,13,35256,37
308015701,21,34161,36
308015701,30,33999,35
308015701,31,43363,45
308015701,32,34419,36
308015701,41,31069,32
308015701,51,17443,18
308015701,61,488,1
308015701,0,152,32
308015702,1,52293,54
308015702,2,48764,51
308015702,3,43404,45
308015702,4,52135,54
308015702,7,35080,36
308015702,14,34769,36
308015702,21,34513,36
308015702,24,35529,37
308015702,25,43883,46
308015702,26,46193,48
308015702,27,46234,48
308015702,28,44043,46
308015702,30,35648,37
308015702,36,33943,35
308015702,45,13847,14
308015702,55,3726,4
308015702,0,440,32
308015703,3,49420,51
308015703,4,44674,46
308015703,5,42810,44
308015703,6,43075,45
308015703,7,43742,45
308015703,8,43169,45
308015703,9,44674,46
308015703,10,45539,47
308015703,12,51044,53
308015703,13,46624,48
308015703,16,38251,40
308015703,24,33693,35
308015703,31,33897,35
308015703,33,49436,51
308015703,34,41920,43
308015703,38,34688,36
308015703,48,23183,24
308015703,58,3034,3
308015703,0,296,32
308015704,1,34971,36
308015704,2,37523,39
308015704,3,38113,40
308015704,4,35561,37
308015704,5,36837,38
308015704,6,40666,42
308015704,6,45069,47
308015704,7,39948,41
308015704,7,37688,39
308015704,8,42387,44
308015704,10,35111,37
308015704,11,37431,39
308015704,12,52692,55
308015704,13,47718,49
308015704,14,52443,54
308015704,15,45236,47
308015704,15,45440,47
308015704,16,38702,40
308015704,17,39876,41
308015704,18,44883,47
308015704,20,42693,44
308015704,23,57900,60
308015704,24,38496,40
308015704,26,34470,36
308015704,28,36199,38
308015704,28,40832,42
308015704,31,40728,42
308015704,34,34341,36
308015704,35,35156,37
308015704,37,33759,35
308015704,38,34167,36
308015704,40,33669,35
308015704,44,33657,35
308015704,50,33978,35
308015704,59,14759,15
308015704,0,248,32
308015705,1,37207,39
308015705,2,35300,37
308015705,5,35097,36
308015705,8,35287,37
308015705,11,33645,35
308015705,12,36006,37
308015705,14,47000,49
308015705,16,45211,47
308015705,18,39062,41
308015705,19,40347,42
308015705,21,37927,39
308015705,23,33822,35
308015705,25,35501,37
308015705,27,36201,38
308015705,29,42517,44
308015705,31,33876,35
308015705,32,35445,37
308015705,34,34066,35
308015705,36,34333,36
308015705,38,33966,35
308015705,41,34792,36
308015705,46,33975,35
308015705,56,14657,15
308015705,0,392,32
308015706,1,53133,55
308015706,1,34815,36
308015706,2,39299,41
308015706,3,33666,35
308015706,6,38083,40
308015706,9,36560,38
308015706,11,34023,35
308015706,13,35952,37
308015706,14,34195,36
308015706,15,34430,36
308015706,16,34494,36
308015706,17,34905,36
308015706,18,34200,36
308015706,19,35038,36
308015706,21,42656,44
308015706,23,34663,36
308015706,24,34427,36
308015706,26,36995,38
308015706,28,37955,39
308015706,29,34857,36
308015706,30,34135,36
308015706,35,34386,36
308015706,40,34322,36
308015706,49,1116,2
308015706,59,488,1
308015706,0,8377,32
308015707,1,34298,36
308015707,2,47484,49
308015707,3,41916,43
308015707,3,34138,36
308015707,4,33720,35
308015707,5,34152,36
308015707,7,37280,39
308015707,8,33918,35
308015707,10,34932,36
308015707,12,38185,40
308015707,14,36251,38
308015707,17,41778,43
308015707,19,37441,39
308015707,20,35722,37
308015707,23,38698,40
308015707,24,37833,39
308015707,26,37920,39
308015707,28,41109,43
308015707,37,25368,26
308015707,47,488,1
308015707,54,33696,35
308015707,55,34318,36
308015707,0,440,32
308015708,1,43720,45
308015708,2,33695,35
308015708,3,33713,35
308015708,4,34590,36
308015708,5,42153,44
308015708,6,34820,36
308015708,6,34080,35
308015708,7,38002,39
308015708,8,36322,38
308015708,9,44842,46
308015708,10,53715,56
308015708,11,52308,54
308015708,12,41267,43
308015708,15,33677,35
308015708,17,44166,46
308015708,19,34333,36
308015708,20,40257,42
308015708,23,33922,35
308015708,24,33993,35
308015708,26,34999,36
308015708,29,34273,36
308015708,33,37792,39
308015708,37,36642,38
308015708,41,35929,37
308015708,50,14663,15
308015708,53,33655,35
308015708,55,33941,35
308015708,0,3599,32
308015709,1,36094,38
308015709,2,33722,35
308015709,6,34212,36
308015709,9,33891,35
308015709,12,33764,35
308015709,14,33847,35
308015709,15,43606,45
308015709,16,34302,36
308015709,17,33867,35
308015709,18,41066,43
308015709,20,33765,35
308015709,21,39685,41
308015709,24,38355,40
308015709,25,35471,37
308015709,27,34051,35
308015709,29,33951,35
308015709,30,46475,48
308015709,39,32762,34
308015709,49,488,1
308015709,59,15848,16
308015709,0,248,32
308015710,1,52274,54
308015710,1,36348,38
308015710,2,36352,38
308015710,3,36153,38
308015710,4,53381,55
308015710,4,44119,46
308015710,5,33942,35
308015710,8,34539,36
308015710,10,33838,35
308015710,13,37831,39
308015710,16,45808,47
308015710,18,45511,47
308015710,20,33720,35
308015710,21,34343,36
308015710,23,39236,41
308015710,25,34796,36
308015710,27,36639,38
308015710,29,38977,40
308015710,31,36135,38
308015710,33,37851,39
308015710,34,35136,37
308015710,43,10669,11
308015710,53,488,1
308015710,58,34189,36
308015710,61,34599,36
308015710,0,152,32
308015711,0,33902,35
308015711,1,42096,44
308015711,2,38530,40
308015711,3,37496,39
308015711,7,34054,35
308015711,10,34839,36
308015711,12,34401,36
308015711,15,39146,41
308015711,18,47107,49
308015711,19,37128,39
308015711,21,34972,36
308015711,24,37090,39
308015711,27,34723,36
308015711,29,38658,40
308015711,32,36616,38
308015711,35,35820,37
308015711,39,34229,36
308015711,44,33790,35
308015711,53,2138,3
308015711,63,488,1
308015711,0,6484,32
308015712,1,39581,41
308015712,2,41080,43
308015712,3,39166,41
308015712,4,39533,41
308015712,5,35770,37
308015712,6,41242,43
308015712,7,52526,54
308015712,8,36956,38
308015712,9,44503,46
308015712,9,37123,39
308015712,10,37738,39
308015712,11,44311,46
308015712,12,34136,36
308015712,13,39531,41
308015712,13,47415,49
308015712,14,43791,45
308015712,15,38576,40
308015712,15,37029,38
308015712,16,37764,39
308015712,17,35795,37
308015712,18,33954,35
308015712,19,34099,35
308015712,21,34424,36
308015712,22,34652,36
308015712,24,33858,35
308015712,26,37316,39
308015712,28,33693,35
308015712,29,36520,38
308015712,39,17713,18
308015712,49,7891,8
308015712,51,38946,40
308015712,52,33806,35
308015712,61,2498,3
308015712,0,152,32
308015713,1,36160,38
308015713,3,34826,36
308015713,4,36469,38
308015713,6,34701,36
308015713,8,33890,35
308015713,9,34243,36
308015713,11,34311,36
308015713,14,34219,36
308015713,16,34594,36
308015713,18,34259,36
308015713,19,40991,43
308015713,21,46901,49
308015713,23,35223,37
308015713,24,37713,39
308015713,25,35904,37
308015713,26,34323,36
308015713,27,40898,42
308015713,28,44256,46
308015713,30,37616,39
308015713,31,34553,36
308015713,33,37735,39
308015713,36,33717,35
308015713,45,16511,17
308015713,54,44637,46
308015713,55,42421,44
308015713,57,34373,36
308015713,0,5611,32
308015714,1,34073,35
308015714,2,34761,36
308015714,4,37363,39
308015714,5,33691,35
308015714,7,33858,35
308015714,9,33953,35
308015714,11,34779,36
308015714,12,34242,36
308015714,14,34272,36
308015714,16,34026,35
308015714,18,33792,35
308015714,20,36370,38
308015714,23,42818,44
308015714,24,41301,43
308015714,26,34622,36
308015714,27,33864,35
308015714,29,49719,51
308015714,30,49637,51
308015714,31,34403,36
308015714,33,34203,36
308015714,36,35133,37
308015714,40,35118,37
308015714,50,26059,27
308015714,60,12223,13
308015714,61,41678,43
308015714,62,35854,37
308015714,0,13951,32
308015715,1,33849,35
308015715,4,33869,35
308015715,6,38144,40
308015715,8,34804,36
308015715,10,33974,35
308015715,13,33751,35
308015715,15,34371,36
308015715,16,34030,35
308015715,18,34449,36
308015715,20,38244,40
308015715,22,34437,36
308015715,24,40290,42
308015715,26,34014,35
308015715,28,43503,45
308015715,30,33654,35
308015715,31,33828,35
308015715,33,36610,38
308015715,35,34089,35
308015715,40,37476,39
308015715,50,16477,17
308015715,54,38576,40
308015715,56,34655,36
308015715,56,34255,36
308015715,0,18299,32
308015716,2,37069,39
308015716,3,36497,38
308015716,4,37596,39
308015716,5,52012,54
308015716,7,53891,56
308015716,8,43132,45
308015716,9,51155,53
308015716,10,34592,36
308015716,11,34607,36
308015716,14,34469,36
308015716,16,34375,36
308015716,17,34568,36
308015716,18,33864,35
308015716,19,43701,45
308015716,20,33799,35
308015716,21,33967,35
308015716,22,36457,38
308015716,24,38988,40
308015716,26,34443,36
308015716,35,22719,23
308015716,45,488,1
308015716,55,22169,23
308015716,0,440,32
308015717,1,40984,43
308015717,2,40984,43
308015717,3,53918,56
308015717,4,43599,45
308015717,6,34274,36
308015717,7,33773,35
308015717,8,34406,36
308015717,10,34024,35
308015717,11,34170,36
308015717,12,34017,35
308015717,14,34861,36
308015717,15,33873,35
308015717,16,34020,35
308015717,17,34142,36
308015717,26,34515,36
308015717,35,26680,27
308015717,45,488,1
308015717,55,488,1
308015717,0,11594,32
308015718,1,41080,43
308015718,2,47044,49
308015718,3,36716,38
308015718,3,38049,40
308015718,4,44976,47
308015718,5,53041,55
308015718,6,48393,50
308015718,7,51940,54
308015718,8,47032,49
308015718,9,53238,55
308015718,9,35388,37
308015718,10,34377,36
308015718,11,34671,36
308015718,12,34820,36
308015718,13,33632,35
308015718,13,36073,37
308015718,15,40386,42
308015718,16,34567,36
308015718,17,39261,41
308015718,19,33739,35
308015718,28,23119,24
308015718,37,18416,19
308015718,47,488,1
308015718,57,10425,11
308015718,0,344,32
308015719,1,46543,48
308015719,2,34101,35
308015719,2,42269,44
308015719,3,36117,38
308015719,4,34292,36
308015719,4,50527,52
308015719,5,36324,38
308015719,5,36867,38
308015719,6,34577,36
308015719,7,33852,35
308015719,7,46876,49
308015719,8,35008,36
308015719,9,33674,35
308015719,10,37487,39
308015719,11,33964,35
308015719,12,33952,35
308015719,13,34007,35
308015719,14,34328,36
308015719,15,38493,40
308015719,16,33747,35
308015719,18,34355,36
308015719,27,9728,10
308015719,37,27737,28
308015719,47,488,1
308015719,57,25089,26
308015719,0,344,32
308015720,2,33972,35
308015720,3,48015,50
308015720,3,36735,38
308015720,4,35370,37
308015720,5,47884,50
308015720,6,34528,36
308015720,7,44179,46
308015720,8,40384,42
308015720,9,34421,36
308015720,10,34266,36
308015720,11,37624,39
308015720,12,43770,45
308015720,13,39581,41
308015720,15,44290,46
308015720,16,33937,35
308015720,17,45261,47
308015720,19,51269,53
308015720,20,34298,36
308015720,20,52446,54
308015720,21,34698,36
308015720,22,34397,36
308015720,23,33997,35
308015720,24,51134,53
308015720,25,34324,36
308015720,26,43709,45
308015720,28,33949,35
308015720,29,50732,53
308015720,31,34024,35
308015720,32,34133,36
308015720,34,33901,35
308015720,36,34725,36
308015720,38,33851,35
308015720,41,33892,35
308015720,50,15813,16
308015720,59,24888,26
308015720,0,2992,32
308015721,2,34469,36
308015721,5,34054,35
308015721,7,34279,36
308015721,11,33809,35
308015721,16,37745,39
308015721,19,33686,35
308015721,22,33703,35
308015721,23,43966,46
308015721,24,41641,43
308015721,26,33856,35
308015721,27,46297,48
308015721,28,44883,47
308015721,29,50161,52
308015721,31,38429,40
308015721,32,49159,51
308015721,34,33740,35
308015721,35,34022,35
308015721,37,33925,35
308015721,39,34182,36
308015721,42,33693,35
308015721,47,34895,36
308015721,56,2784,3
308015721,60,53770,56
308015721,0,29131,32
308015722,2,34429,36
308015722,4,34697,36
308015722,6,34529,36
308015722,9,33838,35
308015722,12,33743,35
308015722,16,34998,36
308015722,19,34164,36
308015722,22,34355,36
308015722,23,37988,39
308015722,24,33964,35
308015722,26,47642,49
308015722,27,44234,46
308015722,29,33819,35
308015722,30,50206,52
308015722,31,38251,40
308015722,32,47846,50
308015722,34,38284,40
308015722,35,34178,36
308015722,37,34384,36
308015722,39,36937,38
308015722,43,40321,42
308015722,46,38768,40
308015722,50,36043,37
308015722,60,1812,2
308015722,63,46552,48
308015722,0,8955,32
308015723,2,34028,35
308015723,5,33639,35
308015723,8,35740,37
308015723,11,34266,36
308015723,16,34406,36
308015723,21,33949,35
308015723,26,34816,36
308015723,27,34291,36
308015723,29,33994,35
308015723,30,41669,43
308015723,32,35345,37
308015723,33,33940,35
308015723,36,34452,36
308015723,39,40380,42
308015723,43,35141,37
308015723,51,34509,36
308015723,60,4635,5
308015723,0,200,32
308015724,1,41981,44
308015724,2,34652,36
308015724,3,41351,43
308015724,5,41080,43
308015724,6,41343,43
308015724,7,42308,44
308015724,9,43632,45
308015724,10,40412,42
308015724,10,49831,52
308015724,11,34524,36
308015724,12,36801,38
308015724,12,42156,44
308015724,13,38207,40
308015724,14,39499,41
308015724,15,35419,37
308015724,17,33936,35
308015724,17,33986,35
308015724,18,38807,40
308015724,19,38304,40
308015724,21,38396,40
308015724,24,44229,46
308015724,26,34490,36
308015724,28,34476,36
308015724,30,34258,36
308015724,31,34603,36
308015724,33,34381,36
308015724,36,34879,36
308015724,37,33925,35
308015724,40,34030,35
308015724,42,35426,37
308015724,51,42313,44
308015724,60,23603,24
308015724,0,200,32
308015725,0,37162,39
308015725,2,34254,36
308015725,7,40913,42
308015725,10,37179,39
308015725,12,34488,36
308015725,14,49015,51
308015725,15,43279,45
308015725,17,36176,38
308015725,18,34581,36
308015725,20,39692,41
308015725,22,35358,37
308015725,23,34303,36
308015725,24,34308,36
308015725,25,36417,38
308015725,26,39795,41
308015725,28,34406,36
308015725,29,35147,37
308015725,31,38854,40
308015725,33,34470,36
308015725,36,34494,36
308015725,38,37480,39
308015725,40,34208,36
308015725,49,27257,28
308015725,54,49909,52
308015725,55,34226,36
308015725,0,4742,32
308015726,2,34411,36
308015726,3,33657,35
308015726,4,33723,35
308015726,6,33648,35
308015726,7,34396,36
308015726,9,35254,37
308015726,10,36040,37
308015726,11,34801,36
308015726,12,34346,36
308015726,14,33669,35
308015726,15,40238,42
308015726,16,33976,35
308015726,18,45472,47
308015726,19,34358,36
308015726,21,35447,37
308015726,24,34043,35
308015726,26,43475,45
